business_class,description,is_load_business_class,single_or_multiple,load_family_root,family_root_base,family_root_base_exists_as_business_class,load_variant_base,variant_root_exists_as_business_class,naming_pattern,is_exact_variant_base,relationship_role,grouping_method,family_member_count,family_root_base_count,variant_bases_csv,related_members_csv,related_business_classes_csv
IC140Ic140sort,The IC140Ic140sort Raw Data Web Service contains operations that expose IC140Ic140sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC141Ic141excep,The IC141Ic141excep Raw Data Web Service contains operations that expose IC141Ic141excep-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC141Ic141sort,The IC141Ic141sort Raw Data Web Service contains operations that expose IC141Ic141sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC142Ic142excep,The IC142Ic142excep Raw Data Web Service contains operations that expose IC142Ic142excep-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC142Ic142sort,The IC142Ic142sort Raw Data Web Service contains operations that expose IC142Ic142sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC150Ic150work,The IC150Ic150work Raw Data Web Service contains operations that expose IC150Ic150work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC150Ic150work1,The IC150Ic150work1 Raw Data Web Service contains operations that expose IC150Ic150work1-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC151Ic151work,The IC151Ic151work Raw Data Web Service contains operations that expose IC151Ic151work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC151Ic151work1,The IC151Ic151work1 Raw Data Web Service contains operations that expose IC151Ic151work1-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC152Ic152work,The IC152Ic152work Raw Data Web Service contains operations that expose IC152Ic152work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC152Ic152work1,The IC152Ic152work1 Raw Data Web Service contains operations that expose IC152Ic152work1-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC153Edi,The IC153Edi Raw Data Web Service contains operations that expose IC153Edi-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC153Ic153sort,The IC153Ic153sort Raw Data Web Service contains operations that expose IC153Ic153sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC170Ic170work,The IC170Ic170work Raw Data Web Service contains operations that expose IC170Ic170work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC175Fifo,The IC175Fifo Raw Data Web Service contains operations that expose IC175Fifo-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC175Recount,The IC175Recount Raw Data Web Service contains operations that expose IC175Recount-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC175Work,The IC175Work Raw Data Web Service contains operations that expose IC175Work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC182Ic182work,The IC182Ic182work Raw Data Web Service contains operations that expose IC182Ic182work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC182Ic182work2,The IC182Ic182work2 Raw Data Web Service contains operations that expose IC182Ic182work2-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC219Sort,The IC219Sort Raw Data Web Service contains operations that expose IC219Sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC220Itemloctot,The IC220Itemloctot Raw Data Web Service contains operations that expose IC220Itemloctot-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC223Bcitem,The IC223Bcitem Raw Data Web Service contains operations that expose IC223Bcitem-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC223Ic223work,The IC223Ic223work Raw Data Web Service contains operations that expose IC223Ic223work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC224Ic224work,The IC224Ic224work Raw Data Web Service contains operations that expose IC224Ic224work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC224Ic224work1,The IC224Ic224work1 Raw Data Web Service contains operations that expose IC224Ic224work1-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC225Ic225work,The IC225Ic225work Raw Data Web Service contains operations that expose IC225Ic225work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC226Ic226sort,The IC226Ic226sort Raw Data Web Service contains operations that expose IC226Ic226sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC227Ic227work,The IC227Ic227work Raw Data Web Service contains operations that expose IC227Ic227work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC228Ic228work,The IC228Ic228work Raw Data Web Service contains operations that expose IC228Ic228work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC232Sort,The IC232Sort Raw Data Web Service contains operations that expose IC232Sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC233Ic233fifo,The IC233Ic233fifo Raw Data Web Service contains operations that expose IC233Ic233fifo-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC233Ic233sort,The IC233Ic233sort Raw Data Web Service contains operations that expose IC233Ic233sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC234Ic234sort,The IC234Ic234sort Raw Data Web Service contains operations that expose IC234Ic234sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC234Ic234wk1,The IC234Ic234wk1 Raw Data Web Service contains operations that expose IC234Ic234wk1-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC234Ic234wk2,The IC234Ic234wk2 Raw Data Web Service contains operations that expose IC234Ic234wk2-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC235Ic235sort,The IC235Ic235sort Raw Data Web Service contains operations that expose IC235Ic235sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC240Ic240work,The IC240Ic240work Raw Data Web Service contains operations that expose IC240Ic240work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC242Ic242sort,The IC242Ic242sort Raw Data Web Service contains operations that expose IC242Ic242sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC243Ic243sort,The IC243Ic243sort Raw Data Web Service contains operations that expose IC243Ic243sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC244Ic244sort,The IC244Ic244sort Raw Data Web Service contains operations that expose IC244Ic244sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC247Ic247fifo,The IC247Ic247fifo Raw Data Web Service contains operations that expose IC247Ic247fifo-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC247Ic247inc,The IC247Ic247inc Raw Data Web Service contains operations that expose IC247Ic247inc-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC247Ic247sort,The IC247Ic247sort Raw Data Web Service contains operations that expose IC247Ic247sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC247Ic247sort2,The IC247Ic247sort2 Raw Data Web Service contains operations that expose IC247Ic247sort2-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC250Ictsort,The IC250Ictsort Raw Data Web Service contains operations that expose IC250Ictsort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC262Ic262work,The IC262Ic262work Raw Data Web Service contains operations that expose IC262Ic262work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC266Ic266sort,The IC266Ic266sort Raw Data Web Service contains operations that expose IC266Ic266sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC280Ic280work,The IC280Ic280work Raw Data Web Service contains operations that expose IC280Ic280work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC281Ic281sort,The IC281Ic281sort Raw Data Web Service contains operations that expose IC281Ic281sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC281Ic281sort5,The IC281Ic281sort5 Raw Data Web Service contains operations that expose IC281Ic281sort5-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC282Ic282work,The IC282Ic282work Raw Data Web Service contains operations that expose IC282Ic282work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC283Ic283sort,The IC283Ic283sort Raw Data Web Service contains operations that expose IC283Ic283sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC284Work,The IC284Work Raw Data Web Service contains operations that expose IC284Work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC287Ic287Work,The IC287Ic287Work Raw Data Web Service contains operations that expose IC287Ic287Work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC287Icdupedoc,The IC287Icdupedoc Raw Data Web Service contains operations that expose IC287Icdupedoc-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC300Acc,The IC300Acc Raw Data Web Service contains operations that expose IC300Acc-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC300Icd,The IC300Icd Raw Data Web Service contains operations that expose IC300Icd-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC300Ich,The IC300Ich Raw Data Web Service contains operations that expose IC300Ich-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC300Icr,The IC300Icr Raw Data Web Service contains operations that expose IC300Icr-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC300Ict,The IC300Ict Raw Data Web Service contains operations that expose IC300Ict-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC300Ifo,The IC300Ifo Raw Data Web Service contains operations that expose IC300Ifo-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC300Ilt,The IC300Ilt Raw Data Web Service contains operations that expose IC300Ilt-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC300Mmd,The IC300Mmd Raw Data Web Service contains operations that expose IC300Mmd-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC300Ser,The IC300Ser Raw Data Web Service contains operations that expose IC300Ser-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC501Ic501icc,The IC501Ic501icc Raw Data Web Service contains operations that expose IC501Ic501icc-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC501Ic501icu,The IC501Ic501icu Raw Data Web Service contains operations that expose IC501Ic501icu-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC501Ic501wdu,The IC501Ic501wdu Raw Data Web Service contains operations that expose IC501Ic501wdu-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC501Ic501wud,The IC501Ic501wud Raw Data Web Service contains operations that expose IC501Ic501wud-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC502Ic502icl,The IC502Ic502icl Raw Data Web Service contains operations that expose IC502Ic502icl-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC503Ic503icv,The IC503Ic503icv Raw Data Web Service contains operations that expose IC503Ic503icv-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC511Ic511gti,The IC511Ic511gti Raw Data Web Service contains operations that expose IC511Ic511gti-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC511Ic511idc,The IC511Ic511idc Raw Data Web Service contains operations that expose IC511Ic511idc-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC511Ic511iic,The IC511Ic511iic Raw Data Web Service contains operations that expose IC511Ic511iic-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC511Ic511ip2,The IC511Ic511ip2 Raw Data Web Service contains operations that expose IC511Ic511ip2-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC511Ic511ipc,The IC511Ic511ipc Raw Data Web Service contains operations that expose IC511Ic511ipc-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC511Ic511ipn,The IC511Ic511ipn Raw Data Web Service contains operations that expose IC511Ic511ipn-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC511Ic511isk,The IC511Ic511isk Raw Data Web Service contains operations that expose IC511Ic511isk-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC511Ic511ite,The IC511Ic511ite Raw Data Web Service contains operations that expose IC511Ic511ite-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC511Ic511itl,The IC511Ic511itl Raw Data Web Service contains operations that expose IC511Ic511itl-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC511Ic511itm,The IC511Ic511itm Raw Data Web Service contains operations that expose IC511Ic511itm-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC512Ic512ite,The IC512Ic512ite Raw Data Web Service contains operations that expose IC512Ic512ite-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC512Ic512itl,The IC512Ic512itl Raw Data Web Service contains operations that expose IC512Ic512itl-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC520Ic520item,The IC520Ic520item Raw Data Web Service contains operations that expose IC520Ic520item-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC520Ic520itemp,The IC520Ic520itemp Raw Data Web Service contains operations that expose IC520Ic520itemp-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC520Ic520ploc,The IC520Ic520ploc Raw Data Web Service contains operations that expose IC520Ic520ploc-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC520Ic520ptmp,The IC520Ic520ptmp Raw Data Web Service contains operations that expose IC520Ic520ptmp-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC520Ic520rloc,The IC520Ic520rloc Raw Data Web Service contains operations that expose IC520Ic520rloc-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC522Hl7,The IC522Hl7 Raw Data Web Service contains operations that expose IC522Hl7-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC522Hl7sort,The IC522Hl7sort Raw Data Web Service contains operations that expose IC522Hl7sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC522Ic522Cio,The IC522Ic522Cio Raw Data Web Service contains operations that expose IC522Ic522Cio-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC523Hl7,The IC523Hl7 Raw Data Web Service contains operations that expose IC523Hl7-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC523Hl7sort,The IC523Hl7sort Raw Data Web Service contains operations that expose IC523Hl7sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC523Ic523Cio,The IC523Ic523Cio Raw Data Web Service contains operations that expose IC523Ic523Cio-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC524Ic524Cio,The IC524Ic524Cio Raw Data Web Service contains operations that expose IC524Ic524Cio-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC524Ic524wk,The IC524Ic524wk Raw Data Web Service contains operations that expose IC524Ic524wk-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC525Hl7,The IC525Hl7 Raw Data Web Service contains operations that expose IC525Hl7-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC525Hl7sort,The IC525Hl7sort Raw Data Web Service contains operations that expose IC525Hl7sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC525Ic525Cio,The IC525Ic525Cio Raw Data Web Service contains operations that expose IC525Ic525Cio-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC526Hl7,The IC526Hl7 Raw Data Web Service contains operations that expose IC526Hl7-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC526Hl7sort,The IC526Hl7sort Raw Data Web Service contains operations that expose IC526Hl7sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC526Ic526Cio,The IC526Ic526Cio Raw Data Web Service contains operations that expose IC526Ic526Cio-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC526Ic526work1,The IC526Ic526work1 Raw Data Web Service contains operations that expose IC526Ic526work1-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC526Ic526work2,The IC526Ic526work2 Raw Data Web Service contains operations that expose IC526Ic526work2-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC527Hl7,The IC527Hl7 Raw Data Web Service contains operations that expose IC527Hl7-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC527Hl7sort,The IC527Hl7sort Raw Data Web Service contains operations that expose IC527Hl7sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC527Ic527Cio,The IC527Ic527Cio Raw Data Web Service contains operations that expose IC527Ic527Cio-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC550Ic550wk,The IC550Ic550wk Raw Data Web Service contains operations that expose IC550Ic550wk-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC558Ic558csv,The IC558Ic558csv Raw Data Web Service contains operations that expose IC558Ic558csv-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC574Ffic574pi,The IC574Ffic574pi Raw Data Web Service contains operations that expose IC574Ffic574pi-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC588Hhtlist,The IC588Hhtlist Raw Data Web Service contains operations that expose IC588Hhtlist-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC588Hhtlog,The IC588Hhtlog Raw Data Web Service contains operations that expose IC588Hhtlog-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC588Hhtparam,The IC588Hhtparam Raw Data Web Service contains operations that expose IC588Hhtparam-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC590Ic590Work,The IC590Ic590Work Raw Data Web Service contains operations that expose IC590Ic590Work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC598Icbinlblcv,The IC598Icbinlblcv Raw Data Web Service contains operations that expose IC598Icbinlblcv-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC598Sort,The IC598Sort Raw Data Web Service contains operations that expose IC598Sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC700,The IC700 Raw Data Web Service contains operations that expose IC700-related tasks in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC800Fficomm,The IC800Fficomm Raw Data Web Service contains operations that expose IC800Fficomm-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC800Ffitemmast,The IC800Ffitemmast Raw Data Web Service contains operations that expose IC800Ffitemmast-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC800Ffitemndc,The IC800Ffitemndc Raw Data Web Service contains operations that expose IC800Ffitemndc-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC800Ffitemsku,The IC800Ffitemsku Raw Data Web Service contains operations that expose IC800Ffitemsku-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC800Ffitemupc,The IC800Ffitemupc Raw Data Web Service contains operations that expose IC800Ffitemupc-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC800Ffitemupn1,The IC800Ffitemupn1 Raw Data Web Service contains operations that expose IC800Ffitemupn1-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC800Ffitemupn2,The IC800Ffitemupn2 Raw Data Web Service contains operations that expose IC800Ffitemupn2-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC800Ffwkcom,The IC800Ffwkcom Raw Data Web Service contains operations that expose IC800Ffwkcom-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC812Ffreceipts,The IC812Ffreceipts Raw Data Web Service contains operations that expose IC812Ffreceipts-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC820Ffbalance,The IC820Ffbalance Raw Data Web Service contains operations that expose IC820Ffbalance-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC841Glcat,The IC841Glcat Raw Data Web Service contains operations that expose IC841Glcat-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IC851Ffichist,The IC851Ffichist Raw Data Web Service contains operations that expose IC851Ffichist-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
ICBPayablesApplyDistribution,The ICBPayablesApplyDistribution Raw Data Web Service contains operations that expose ICBPayablesApplyDistribution-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
ICBReceivableApplyDistribution,The ICBReceivableApplyDistribution Raw Data Web Service contains operations that expose ICBReceivableApplyDistribution-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
ICBSettlementGLTransactionDetail,The ICBSettlementGLTransactionDetail Raw Data Web Service contains operations that expose ICBSettlementGLTransactionDetail-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
ICNCode,The ICNCode Raw Data Web Service contains operations that expose ICNCode-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMAdditionalAttributesHeader,The IDMAdditionalAttributesHeader Raw Data Web Service contains operations that expose IDMAdditionalAttributesHeader-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMAdditionalAttributesLines,The IDMAdditionalAttributesLines Raw Data Web Service contains operations that expose IDMAdditionalAttributesLines-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMConfiguration,The IDMConfiguration Raw Data Web Service contains operations that expose IDMConfiguration-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMConfigurationXML,The IDMConfigurationXML Raw Data Web Service contains operations that expose IDMConfigurationXML-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMGenerationUserSettings,The IDMGenerationUserSettings Raw Data Web Service contains operations that expose IDMGenerationUserSettings-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMIONCredentials,The IDMIONCredentials Raw Data Web Service contains operations that expose IDMIONCredentials-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMJob,The IDMJob Raw Data Web Service contains operations that expose IDMJob-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMOutputSettings,The IDMOutputSettings Raw Data Web Service contains operations that expose IDMOutputSettings-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMPrinter,The IDMPrinter Raw Data Web Service contains operations that expose IDMPrinter-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMPrinterPropertyPaperSize,The IDMPrinterPropertyPaperSize Raw Data Web Service contains operations that expose IDMPrinterPropertyPaperSize-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMPrinterPropertySide,The IDMPrinterPropertySide Raw Data Web Service contains operations that expose IDMPrinterPropertySide-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMPrinterPropertyTray,The IDMPrinterPropertyTray Raw Data Web Service contains operations that expose IDMPrinterPropertyTray-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMPrinterSettings,The IDMPrinterSettings Raw Data Web Service contains operations that expose IDMPrinterSettings-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMRichTextHeader,The IDMRichTextHeader Raw Data Web Service contains operations that expose IDMRichTextHeader-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMRichTextLine,The IDMRichTextLine Raw Data Web Service contains operations that expose IDMRichTextLine-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IDMTemplate,The IDMTemplate Raw Data Web Service contains operations that expose IDMTemplate-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IEFINPostUpgradeAction,The IEFINPostUpgradeAction Raw Data Web Service contains operations that expose IEFINPostUpgradeAction-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IFRSFIFOPeriodEndValuation,The IFRSFIFOPeriodEndValuation Raw Data Web Service contains operations that expose IFRSFIFOPeriodEndValuation-related tasks in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IIHAssociatedItem,The IIHAssociatedItem Raw Data Web Service contains operations that expose IIHAssociatedItem-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IIHCumulativeGraph,The IIHCumulativeGraph Raw Data Web Service contains operations that expose IIHCumulativeGraph-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IIHCumulativeLocationData,The IIHCumulativeLocationData Raw Data Web Service contains operations that expose IIHCumulativeLocationData-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IIHCumulativeSummary,The IIHCumulativeSummary Raw Data Web Service contains operations that expose IIHCumulativeSummary-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
IIHDailyData,The IIHDailyData Raw Data Web Service contains operations that expose IIHDailyData-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
